ID DEL CENTRO,NOMBRE DEL ESTABLECIMIENTO,DIRECCIÓN DEL CENTRO,TIPO DE CENTRO,REGIONAL DE SALUD,PROVINCIA,MUNICIPIO,SECTOR,AÑO DE APERTURA,COORD. LATITUD,COORD. LONGITUD
446,BOHECHIO,CALLE COLON PROXIMO A LA JUNTA CENTRAL ELECTORAL,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,BOHECHIO,BOHECHIO,1989,18.7744063,-70.9910037
711,LA HOYA,CALLE PRINCIPAL BO HABITAT LA HOYA,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BARAHONA,FUNDACION,LA HOYA,1989,18.255798,-71.145664
773,LOS COCOS,CALLE LIBERTAD,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BARAHONA,ENRIQUILLO,LOS COCOS,1989,17.886945,-71.25856
1078,ROSA HERMINIA MARTINEZ,CALLE SANCHEZ VIEJA FRENTE A ESCUELA BASICA DE SANTANA,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,NIZAO,BUENAS NUEVAS,1989,18.28,-70.22
1115,VILLA GUERA,CALLE DEL  PLAY   DE VILLA GUERA,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,VILLA GUERA,1989,18.31,-70.34
1431,ESCUELA RAMON MATIAS MELLA,CARRETERA YAMASA ESQUINA FE1,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,VISTA BELLA 2,1989,18.55562,-69.90361
1452,DISPENSARIO MEDICO CLUB DE MADRE LA ZURZA,CALLE FRANCISCO ROSARIO SANCHEZ 136 DETRAS DEL MERCADO NUEVO LA ZURSA,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZURZA 1,1989,18.51,-69.91
1474,JUVENTUD DINAMICA,CALLE PRIMERA 52 BARRIO  INDEPENDENCIA KM 14 AUTOPISTA DUARTE,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,ALBERTO BELTRAN 2,1989,18.5099794,-70.0141722
1481,SAN ANTONIO DE PADUA,CALLE SAN ANTONIO DE PUDUA  73 LOS ALCARRIZOS,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,LOS ALCARRIZOS,SAN ANTONIO DE PADUA,1989,18.5229,-70.0143
1508,DISPENSARIO MEDICO SANTISIMA TRINIDAD,CALLE 8 NO 19 DETRAS DE INAZUCAR BARRIO EL MANGUITO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,EL MANGUITO 1,1989,18.4572072,-69.9305069
1537,GONZALO,CARRETERA PRINCIPAL DE GONZALO CASI FRENTE AL AYUNTAMIENTO DE GONZALO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,SABANA GRANDE DE BOYA,GONZALO 1,1989,18.9521,-69.7503
1588,DISPENSARIO MEDICO DE LA FARD EL BONITO,CARRETERA MELLA SAN ISIDRO,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,SAN ISIDRO 4,1989,18.5101,-69.8498
1675,JORGE ARMANDO MARTINEZ,C TOMAS HERNANDEZ FRANCO 1,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,TAMBORIL,LA HOYA,1989,19.485237,-70.615993
1700,SAN JOSE DE LAS MATAS,MARIA TRINIDAD SANCHEZ VILLA DUARTE,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,SAN JOSE DE LAS MATAS,SAJOMA URBANO 1,1989,19.3391,-70.9381
1762,ESCUELA PILAR CONSTANZO,C REAL ESQ MIRADOR ESTE  01  VILLA DUARTE,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CALERO,1989,18.4765,-69.8755
1921,CENTRO UNIVERSITARIO REGIONAL DEL NORDESTE CURNE,AV MANOLO TAVAREZ JUSTO SAN FRANCISCO DE MACORIS,CONSULTORIO,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,EL MADRIGAL 3,1989,19.2871055,-70.2428207
2085,DR ROMAN BAUTISTA BRACHE,C COLON NO 121 SALCEDO HERMANAS MIRABAL,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORDESTE,HERMANAS MIRABAL,SALCEDO,CHOLONGO 1,1989,19.3763,-70.419
169,SANTIAGO DE LA CRUZ,CARRETERA DAJABON LOMA DE CABRERA PARAJE SANTIAGO DE LA CRUZ A 200 METROS DEL CRUCE DE SANTIAGO DE LA CRUZ LOMA DE CABRERA PROVINCIA DAJABON,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,LOMA DE CABRERA,SANTIAGO DE LA CRUZ 1,1990,19.4814,-71.6314
321,SABANA LARGA,SABANA LARGA PROXIMO AL CLUB DE SABANA LARGA,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,DAJABON,SABANA LARGA,1990,19.5894,-71.5821
329,LOS CEREZOS,LOS CEREZOS AL LADO DEL CEMENTERIO DESPUES DE LA CANCHA COMUNITARIA,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,RESTAURACION,LOS CEREZOS,1990,19.3073,-71.6107
521,ARROYO COLORADO,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,ESTEBANIA,ARROYO COLORADO,1990,18.52684,-70.5883
655,ONG CHILDREN INTERNACIONAL,AVENIDA SABANA IGLESIA 9 CIEN FUEGOS,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,CHILDREN,1990,19.4855,-70.7423
790,EL COCO,CALLE PRINCIPAL EL COCO 1,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,HERMANAS MIRABAL,VILLA TAPIA,EL COCO,1990,19.3228,-70.3889
1088,EL CARRETON,CALLE NUESTRA SENORA DE REGLA EN CARRETON,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,CARRETON,1990,18.29,-70.26
1124,CAÑAFISTOL,CALLE 3 DE MAYO AL LADO DE LA IGLESIA CATOLICA,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,CAÑAFISTOL ARRIBA,1990,18.28,-70.37
1287,PUNTA DE GARZA,C GREGORIO SANTANA NO 36,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,PUNTA GARZA,1990,18.47178,-69.320198
1291,ESCUELA VOCACIONAL,C CLUB DE LEONES,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,SARMIENTO,1990,18.456,-69.2994
1295,CAMARA JUNIOR,CALLE PRIMERA DOMINGA NATERA NO 57,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,VILLA PROGRESO 2,1990,18.4796,-69.2832
1296,BATEY ESPERANZA,CALLE PRINCIPAL BATEY ESPERANZA,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,BATEY ESPERANZA,1990,18.4567,-69.2789
1372,LA MUNICIPAL,AV  27 DE FEBRERO CASI ESQ BARAHONA NO 255 ALTOS VILLA CONSUELO,CENTRO DIAGNOSTICO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA CONSUELO 6,1990,18.4805359,-69.8976144
1375,CPNA OSCAR SANTANA,CALLE OSCAR SANTANA 18 ESQ C 19 GUALEY,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA NUEVA,1990,18.507,-69.8857
1421,FEDOPO,CALLE PRINCIPAL NO B14 1 PONCE LOS GUARICANO VILLA MELLA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,EL PROGRESO  1,1990,18.54001,-69.93657
1467,DISPENSARIO MEDICO CRISTO OBRERO FE Y ALEGRIA,C CULTURA NO 3 DETRAS DEL CEMENTERIO CRISTO REDENTOR PANTOJA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Cultura,1990,18.5348177,-69.9916923
1470,CPNA EL MAMON,CALLE LAS MERCEDES NO 2 CARRETERA MELLA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,EL MAMON 1,1990,18.5128382,-69.7080598
1737,RAFAEL GUTIERREZ,CARRETERA LA GUAMA PROLONGACION ANTONIO DE LA MASA,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,ESPAILLAT,CAYETANO GERMOSEN,LA GUAMA,1990,19.340542,-70.48148
1811,CONSULTORIO ESCUELA SANTA TERESA DE JESUS,CALLE ANTONIO DE LA MAZA SANTO DOMINGO 10105,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZONA UNIVERSITARIA 1,1990,18.458376,-69.921691
1948,HOGAR VIDA Y ESPERANZA,CARRETERA SANCHEZ KILOMETRO 10,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 12/4,1990,18.4283,-69.9856
1949,CONSULTORIO MEDICO SANTO TOMAS DE AQUINO,AV SARASOTA ESQ NUNEZ DE CACERES FRENTE AL COLEGIO CAROL MOGAN,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,RENACIMIENTO 7,1990,18.4497,-69.9524
2113,MONTE COCA,CARRETERA MONTE COCA LA PAJAS,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,MONTE COCA,1990,18.5929754,-69.3255669
2334,PALO BONITO,CALLE AUTOVIA DEL ESTE  CERCA DE LA ENTRADA PRINCIPAL DE LA ALTAGRACIA,CENTRO DE PRIMER NIVEL,YUMA,LA ALTAGRACIA,SAN RAFAEL DEL YUMA,BOCA DEL YUMA CAMPO,1990,18.5250719,-68.6782999
5,CENTRO DE GASTROENTEROLOGIA,C FEDERICO VELASQUEZ 1 ESQ FEDERICO BERMUDEZ MARIA AUXILIADORA,HOSPITAL ALTA COMPLEJIDAD,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,BARNEY MORGAN,1991,18.49521211,-69.89106105
75,NAPIER DIAZ,C 27 DE FEBRERO NUMERO 4 V GONZALEZ,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,VILLA GONZALEZ,ESPAILLAT 1,1991,19.543484,-70.792479
420,DISPENSARIO MADRE EL CARMEN,AVENIDA ALFREDO PERALTA MICHEL NRO 1,CENTRO DE PRIMER NIVEL,CIBAO SUR,LA VEGA,LA VEGA,VILLA HOLLYWOOD,1991,19.22521,-70.53708
497,LOS JOVILLOS,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,AZUA,LOS JOVILLOS 1,1991,18.44363,-70.7784
503,TABARA ARRIBA,DAMIAN PIMENTEL N 69,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,TABARA ARRIBA,TABARA ARRIBA,1991,18.57,-70.88
504,TABARA ABAJO,C SANCHEZ N 22,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,TABARA ARRIBA,TABARA ABAJO 1,1991,18.48,-70.89
791,SAN JOSE DE CONUCO,CALLE PRINCIPAL BARRIO INVI,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,HERMANAS MIRABAL,VILLA TAPIA,SAN JOSE DE CONUCO,1991,19.3715,-70.3533
866,BAJABONICO ARRIBA,CARRETERA BAJABONICO QUEBRADA HONDA FRENTE A LA CANCHA DE BASKET BALL Y EL PARQUE,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,IMBERT,BAJABONICO ARRIBA,1991,19.7079,-70.8044
881,VIEJO PUERTO RICO,CALLE RODRIGO CERVANTES NO37 MOCA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,ESPAILLAT,MOCA,BARRIO VIEJO PUERTO RICO 1,1991,19.3924,-70.5233
988,LUIS QUINN,CARRETERA PRINCIPAL LOS COROZOS,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,MARGARITA MINYETTY (LOS COROZOS),1991,18.577161,-70.613082
1021,EL NARANJAL,CARRETERA PRINCIPAL,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,EL NARANJAL,1991,18.565281,-70.4747
1023,PALO DE CAJA,CARRETERA DE OCOA A PRESA JIGUEY,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,PALO DE CAJA,1991,18.545281,-70.40234
1164,JORGILLO,CALLE INDEPENDENCIA,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,VALLEJUELO,JORGILLO,1991,18.70722,-71.42416
1477,CPNA HALIMA,CALLE BELLA VISTA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,HALIMA,1991,18.6124249,-69.7272081
1551,CONSULTORIO ESCOLAR FE Y ALEGRIA PADRE JOSE MARIA VELA,C RESPALDO 13 BARRIO EL PROGRESO SABANA PERDIDA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,VILLA PROGRESO,1991,18.5469039,-69.8651272
52,JOSE CONTRERAS,CALLE TUNTI CACERES LOS LAURELES D M JOSE CONTRERAS VILLA TRINA,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,ESPAILLAT,MOCA,VILLA TRINA,1992,19.470503,-70.451454
249,CLINICA RURAL ARROYO TORO,CRUCE DE ARROYO TORO ARROYO TORO ARRIBA,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,BONAO,MASIPEDRO / ARROYO TORO,1992,18.91249,-70.44627
293,CLINICA DE SALUD FAMILIAR BLANCO,CRUCE DE BLANCO BLANCO,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,BONAO,CRUCE DE BLANCO,1992,18.87105,-70.51414
344,HIPOLITO BILLINI,CARRETERA PRINCIPAL ENTRADA VILLA ESPERANZA A 100 METROS DEL CEMENTERIO PARAJE HIPOLITO BILLINI,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,LOMA DE CABRERA,HIPOLITO BILLINIS,1992,19.3748,-71.6459
1032,MAHOMA,CARRETERA PRINCIPAL MAHOMA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,RANCHO ARRIBA,MAHOMA,1992,18.672052,-70.394278
1138,EL LLANO,CALLE 24 DE SEPTIEMBRE NO 19 EL LLANO,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,EL LLANO,1992,18.258,-70.3442
1286,PORTUARIA,C DOMINQUEZ CHARRO CENTRO DE LA CIUDAD,CONSULTORIO,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,AUTORIDAD PORTUARIA,1992,18.448,-69.3095
1288,SANTA FE,C PRINCIPAL BARRIO SANTA FE,CENTRO DE ZONA,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,SANTA FE 6,1992,18.476,-69.2749
1301,CUMAYASA,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,RAMON SANTANA,BATEY CUMAYASA,1992,18.4132,-69.0904
1319,ALEJANDRO BASS,CARRETERA MELLA HATO MAYOR,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,ALEJANDRO BLASS,1992,18.5831,-69.2636
1337,VILLA FARO,C ENRRILLO CARRION NO 21,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,VILLA FARO 2,1992,18.441487,-69.293612
1389,CENTRO DE SALUD COMUNITARIO CESAC,CALLE RESPALDO 4 30 LAS PALMAS DE HERRERA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,CESAC 5,1992,18.47,-69.99
1417,CASA EMAUS,C 4 ESQ C 2 GUARICANO,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,PROYECTO 26 DE ENERO 2,1992,18.5431,-69.9361
1439,CENTRO INTEGRAL DE SALUD COMUNITARIO PADRE MARCILLA,CALLE ALTAGRACIA 14 SIMON BOLIVAR,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SIMON BOLIVAR 1,1992,18.51,-69.9
1478,CPNA MADRE LAURA,CALLE PRINCIPAL AMALIO ROSARIO Y JUAN CONCEPCION ESTORGA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,GUERRA CENTRO 1,1992,18.5507818,-69.6048914
1490,CENTRO DE PRIMER NIVEL DE ATENCION CARMEN RENATA,CARRETERA ISABELA ESQ EL PROGRESO,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,LOS GIRASOLES 1,1992,18.5362659,-69.9895324
1519,ESCUELA FRANCISCO JOSE CABRAL LOPEZ GUARICANO AFUERA,GUARICANO AFUERA LOS MULTIS DENTRO DEL LICEO C4 DE MAYO PROXIMO A PROFUGOS FCO CABRAL LOPEZ,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,NUEVA ISABELA 2,1992,18.54062,-69.93656
1598,CPNA VILLAS AGRICOLAS,CALLE FELIX EVARISTO MEJIA 52 VILLAS AGRICOLAS,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA AGRICOLAS,1992,18.498,-69.9113
1851,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA ZONA B,CALLE JOSEFA BREA CASI ESQ PARIS VILLA FRANCISCA,CENTRO DIAGNOSTICO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,EL HOYO DE ALTAGRACIA,1992,18.4858,-69.8886
127,BANICA,CALLE LA RECTA 55,HOSPITAL MEDIANA COMPLEJIDAD,EL VALLE,ELIAS PIÑA,BANICA,BANICA 1,1993,19.080778,-71.698578
135,JULIO ALVAREZ ACOSTA,C RAFAEL ESTRELLA LITZ 03 EL PALMAR,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,MONTE CRISTI,CASTAÑUELAS,LOS BOMBEROS,1993,19.715,-71.5009
272,BOHIO VIEJO,BOHIO VIEJO,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,MONTE CRISTI,GUAYUBIN,BOHIO VIEJO,1993,19.7,-71.45
513,MONTE BONITO,CALLE DOMINGA VALENZUELA NRO 17,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,MONTE BONITO,1993,18.72458,-70.883
515,LAS LAGUNAS,CALLE  DUARTE  NRO 6,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,LAS LAGUNAS,1993,18.77091,-70.8829
577,RANCHITO DE PICHE,CARRETERA PRINCIPAL PICHE ENTRADA DIEGO DE OCAMPO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,PICHE,1993,19.5781,-70.7333
632,RANCHO ESPANOL,CARRETERA SAMANA LIMON,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,SAMANA,SAMANA,RANCHO ESPAÑOL,1993,19.25033,-69.45257
687,LAS CHARCAS,CALLE PRINCIPAL LAS CHARCAS,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,LAS CHARCAS 1,1993,19.397,-70.7296
840,JUAN LOPEZ,CARRETERA EL MAMEY FRENTE AL CUARTEL DE LA PN,CENTRO DE PRIMER NIVEL,CIBAO NORTE,ESPAILLAT,MOCA,JUAN LOPEZ 2,1993,19.4385,-70.4949
852,HOYO DE BARTOLA,ENSANCHE BOLIVAR CALLE CAMINO DEL EJIDO 09,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,HOYO DE BARTOLA,1993,19.4716,-70.7081
855,MUNOZ,KILOMETRO 7 12 CARRETERA LUPERON INTEGRACION JUVENIL,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,PUERTO PLATA,MUÑOZ,1993,19.754646,-70.6435
1143,QUIJA QUIETA,CALLE 27 DE FEBRERO NO 57 QUIJA QUIETA,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,QUIJA QUIETA,1993,18.2328,-70.4608
1159,MAGARIN,KM 7 CARRETERA SEIBO HATO MAYOR EL SEIBO REP DOM,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,MAGARIN,1993,18.8214,-69.1594
1414,CONSULTORIO MEDICO CASA DE LA SALUD APRODEGUA,C LIBERTAD 55 GUARICANO CENTRO CERCA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,CENTRAL GUARICANO 2,1993,18.5407,-69.9364
1500,DISPENSARIO MEDICO SAN JOSE DE CALASANZ,C LUIS AMIAMA TIO NO 50 CUESTA HERMOSA I,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Mirador de Arroyo Hondo,1993,18.500562,-69.944603
42,TOMASINA VALDEZ,C HNAS MIRABAL 02 SABANA GRANDE DE PALENQUE,HOSPITAL MEDIANA COMPLEJIDAD,VALDESIA,SAN CRISTOBAL,SABANA GRANDE DE PALENQUE,SABANA GRANDE DE PALENQUE 1,1994,18.265034,-70.14824
65,DR LUIS ESPAILLAT,CALLE PRINCIPAL  10 SABANA IGLESIA,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,SABANA IGLESIA ,SABAN IGLESIA URBANO 1,1994,19.3235,-70.7531
97,ALFREDO GONZALEZ GIL ROLDAN,27 DE FEBRERO,HOSPITAL MEDIANA COMPLEJIDAD,ENRIQUILLO,BAHORUCO,VILLA JARAGUA,JARAGUA 1,1994,18.490764,-71.494406
115,GUAYMATE,TTE AMADO GARCIA,HOSPITAL MEDIANA COMPLEJIDAD,YUMA,LA ROMANA,GUAYMATE,GUAYMATE CENTRO,1994,18.587479,-68.977792
121,DR PEDRO MARIA SANTANA,CALLE MELLA NO 3,HOSPITAL MEDIANA COMPLEJIDAD,HIGUAMO,SAN PEDRO DE MACORIS,LOS LLANOS,EL PUERTO,1994,18.623058,-69.495776
138,VILLA LOS ALMACIGOS,CALLE DUARTE 10,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,SANTIAGO RODRIGUEZ,VILLA LOS ALMACIGOS,ENRIQUILLO,1994,19.410504,-71.443884
142,JOSE FAUSTO OVALLE,MARIA TRINIDAD SANCHEZ VALVERDE,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,VALVERDE,ESPERANZA,JOSE RANCISCO PEÑA GOMEZ,1994,19.5997,-70.9816
162,CPNA EL CACIQUE,CARRETERA SANTO DOMINGO MONTEPLATA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,MONTE PLATA,EL CACIQUE 2,1994,18.8171,-69.856
175,MANUEL BUENO,CALLE PRINCIPAL MANUEL BUENO NO 12,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,EL PINO,MANUEL BUENO,1994,19.3883,-71.4983
261,PILOTO,PILOTO CARRETERA PRINCIPAL,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,MONTE CRISTI,GUAYUBIN,PILOTO,1994,19.5947475,-71.197525
348,CABUYAS,CARRETERA CABUYA VILLA TAPIA,CENTRO DE PRIMER NIVEL,CIBAO SUR,LA VEGA,LA VEGA,LAS CABUYAS 1,1994,19.22411,-70.41942
445,BUENA VISTA DE YAQUE,CARRETERA GUANITO BOHECHIO,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,BOHECHIO,BUENA VISTA DE YAQUE,1994,18.80824,-71.06425
514,LA SIEMBRA,CALLE RAYMUNDO RAMIREZ  NRO 2,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,LA SIEMBRA,1994,18.77086,-70.86453
677,SAN NICOLAS,CALLE 26 70 PEKIN ARRIBA SANTIAGO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,SAN NICOLAS 1,1994,19.4237,-70.6915
1035,MARGARITA ENCARNACION,CALLE SEGUNDA NO 30 QUITA SUENO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,QUITA SUEÑO 1,1994,18.44007,-70.01178
1261,EL BONAO,CARRETERA HIGUEY MICHES KM 15,CENTRO DE PRIMER NIVEL,YUMA,LA ALTAGRACIA,HIGÜEY,LAS GUAMAS,1994,18.87054,-68.69184
1302,DANDOLE LA MANO AL POBRE,C PEREZ MARQUEZ,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,VILLA CENTRO / COLINA 1,1994,18.469273,-69.278619
1326,VICTORIA,C PRINCIPAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,BATEY VICTORIA,1994,18.6361,-69.2227
1383,CPN LUISA BLANCA,CALLE ESTRELLA VIEJA ESQUINA CARRETERA HACIENDA ESTRELLA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,MONTE PLATA, LA LUISA 1,1994,18.742651,-69.896861
1386,COMUNAL LAS PALMAS,CALLE ALTAGRACIA 9 LAS PALMAS DE HERRERA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,BARRIO DUARTE 1,1994,18.47,-69.98
1527,CENTRO MEDICO MUNICIPAL RALMA,CALLE QUINTA 35 RALMA VILLA FARO,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CANTA LA RANA 4,1994,18.4950212,-69.8359388
2015,DISPENSARIO MEDICO NUESTRA SRA DE GUADALUPE,CALLE GUADALUPE BARIO BRISAS DEL YUNA,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,BONAO,PUERTO RICO,1994,18.9469,-70.4195
2349,DISPENSARIO MEDICO NUESTRA SRA DE FATIMA,CALLE EUGENIO MARIA DE HOSTOS  CENTRO DEL PUEBLO,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,BONAO,CENTRO DEL PUEBLO,1994,18.936391,-70.4116
82,ALICIA DE LEGENDRE,CALLE TRINITARIA NO 9 URBANIZACION RODRIGUEZ CIUDAD NUEVA VILLA RIVA PROV DUARTE REP DOM,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORDESTE,DUARTE,VILLA RIVA,VILLA RIVAS,1995,19.180204,-69.91486
110,EL VALLE,MARIA TRINIDAD SANCHEZ,HOSPITAL MEDIANA COMPLEJIDAD,HIGUAMO,HATO MAYOR,EL VALLE,EL SANO,1995,18.971278,-69.376237
114,LAS LAGUNAS NISIBON,C SAN JUAN BOSCO 3 AL LADO DEL LICEO SAN VICENTE DE PAUL,HOSPITAL MEDIANA COMPLEJIDAD,YUMA,LA ALTAGRACIA,HIGÜEY,NISIBON,1995,18.8377,-68.6701
